堡辆,扁埃,抗螟啊拜(崔矾_懦肺弊伐),荐鞭救沥拳瘤荐,矫厘困氰瘤荐
府片,2011-03-06,35.186888,45.145339,75.451737
府片,2021-10-15,35.190988,1.503179,66.134435
府片,2014-04-02,35.191377,49.298077,50.263068
府片,2009-10-06,35.192295,1.503179,9.0138
府片,2023-01-03,35.187876,1.503179,54.60347
府片,2020-03-05,35.188844,1.503179,66.251658
府片,2008-01-01,35.185924,1.503179,6.096512
府片,2026-03-29,35.189397,74.683281,66.760048
府片,2017-12-22,35.188063,32.279771,10.76345
府片,2020-11-22,34.980248,1.503179,6.602952
府片,2027-02-01,35.189354,1.50659,80.068404
府片,2020-08-09,35.191262,1.503179,77.569897
府片,2014-02-20,38.731142,69.81572,1.620097
府片,2024-06-07,151.418286,6.206428,64.072293
府片,2026-04-30,38.824481,1.503902,1.620097
府片,2019-06-25,35.854096,1.503179,81.849215
府片,2026-09-09,111.018561,13.829603,10.73445
府片,2009-11-30,35.189438,1.506471,1.620097
府片,2011-10-15,35.187863,1.503179,36.579996
府片,2027-10-01,36.120121,5.077922,75.491245
府片,2017-01-09,37.00908,70.876639,1.620097
府片,2027-10-01,35.190675,1.503179,1.620097
府片,2019-07-09,35.189271,2.008299,10.437667
府片,2009-11-28,35.188096,70.496511,10.565862
府片,2026-07-04,35.187311,66.857058,76.197819
府片,2019-12-27,35.188741,1.503179,67.464641
府片,2019-02-01,101.775675,1.505625,71.819962
府片,2011-07-30,124.402379,14.069331,68.614242
府片,2017-02-20,35.18966,72.696167,1.620097
府片,2027-10-01,35.188979,1.506032,1.620097
府片,2016-07-18,135.823172,2.77643,28.10861
府片,2010-03-27,91.600557,1.504524,1.620097
府片,2022-12-18,35.189808,2.912184,4.539229
府片,2017-05-17,35.192497,74.558008,1.620097
府片,2021-05-17,118.68838,1.503179,1.620097
府片,2020-11-02,35.333923,20.394455,1.620097
府片,2009-02-20,84.217525,1.506269,66.541709
府片,2024-01-08,35.836154,1.503179,65.176365
府片,2022-05-09,35.190371,63.166055,26.64204
府片,2008-01-01,35.188658,1.503179,71.629365
府片,2021-06-05,39.57114,29.877779,10.054952
府片,2017-11-06,35.19109,1.506093,1.620097
府片,2019-12-10,92.827628,1.503179,1.620097
府片,2020-10-02,507.623088,29.520817,1.620097
府片,2026-03-21,98.18655,1.503998,65.788061
府片,2016-07-11,35.191314,1.503179,22.09774
府片,2019-03-30,35.186833,58.825315,1.620097
府片,2020-03-22,83.586594,46.706038,11.991224
府片,2013-09-18,105.678194,41.65515,1.620097
府片,2022-08-21,35.416746,68.648873,13.168821
府片,2026-06-22,35.190696,1.503179,76.265833
府片,2016-09-01,35.189293,76.248627,43.76923
府片,2027-10-01,71.839782,9.820795,6.618786
府片,2019-10-29,40.471538,11.323007,9.904702
府片,2026-04-19,33.939544,56.680458,73.629834
府片,2024-07-26,123.43476,1.503179,34.428103
府片,2011-01-01,35.501657,1.503179,1.620097
府片,2026-04-14,133.704604,1.503179,52.926868
府片,2014-09-16,38.143222,1.503179,47.841246
府片,2023-10-19,35.189934,1.503179,41.896667
府片,2022-08-30,35.192266,51.215874,5.814671
府片,2023-03-21,35.190424,1.503179,78.107906
府片,2015-07-13,35.192746,6.734629,81.849215
府片,2019-11-04,35.187015,1.503179,44.964275
府片,2019-08-16,146.802602,1.505407,1.620097
府片,2027-10-01,40.532218,76.163989,54.843846
府片,2013-03-17,35.186047,1.505782,7.152537
府片,2022-09-03,43.599891,5.92181,1.620097
府片,2017-05-08,480.609712,1.503179,1.620097
府片,2015-02-12,132.256506,1.503179,9.058042
府片,2027-07-02,84.848694,1.504716,68.487213
府片,2025-12-14,40.120968,43.988571,75.584111
府片,2020-12-11,241.854755,40.620609,81.849215
府片,2015-04-28,30.273329,76.248627,50.194565
府片,2027-03-27,38.915746,38.602049,43.628187
府片,2021-10-24,38.260783,40.416786,43.799802
府片,2017-05-09,35.186938,5.083971,48.853056
府片,2008-01-01,115.592569,1.503179,1.620097
府片,2021-10-04,35.19271,72.507163,81.849215
府片,2016-03-26,35.187318,1.503179,44.418084
府片,2026-11-24,35.19259,8.283027,9.091266
府片,2020-08-25,35.186594,1.503179,48.345776
府片,2017-07-30,35.192286,3.025309,4.933645
府片,2024-11-08,35.189594,1.503179,77.178985
府片,2016-02-21,35.186834,1.503179,76.196326
府片,2023-11-11,35.186848,1.50598,67.227131
府片,2011-07-13,140.217487,2.217148,1.620097
府片,2018-05-26,35.186196,72.005607,8.930045
府片,2026-03-24,72.261753,1.503179,1.620097
府片,2027-10-01,35.188825,76.248627,1.620097
府片,2026-11-10,35.679225,1.503179,24.093484
府片,2021-02-22,35.191011,1.505845,1.620097
府片,2018-06-16,187.495126,61.839131,35.276336
府片,2022-04-25,452.638009,12.815519,5.518752
府片,2009-12-27,35.190992,1.503179,72.068717
府片,2016-08-21,35.191932,70.82565,1.620097
府片,2023-02-27,81.268392,1.504415,1.620097
府片,2022-12-10,56.863958,1.504419,9.196215
府片,2025-10-15,35.190298,1.503179,21.564354
府片,2023-10-28,35.188134,1.503179,65.400104
府片,2008-01-01,35.836753,1.503179,8.043824
府片,2022-05-01,35.190191,1.506918,9.007898
府片,2011-11-13,35.187869,1.503179,15.870462
府片,2008-01-01,35.191378,1.503179,1.620097
府片,2018-04-08,40.481633,39.471064,73.408871
府片,2008-01-01,35.190073,46.827134,1.620097
府片,2027-10-01,39.094305,48.960228,65.34905
府片,2026-09-30,35.186415,1.503179,32.355977
府片,2020-07-17,40.302684,73.281955,1.620097
府片,2027-10-01,142.457662,70.842645,81.849215
府片,2009-06-30,35.188879,1.503179,12.169761
府片,2010-03-23,35.189602,70.893634,1.620097
府片,2013-06-01,35.487994,1.503179,23.234917
府片,2027-10-01,59.336596,1.505281,71.598382
府片,2020-01-01,35.190468,10.322577,1.620097
府片,2008-01-01,49.842802,1.503179,73.761141
府片,2009-09-06,498.875406,67.90084,75.471455
府片,2018-09-25,35.189842,1.503179,44.491039
府片,2024-12-11,35.190264,71.319056,28.497175
府片,2026-12-31,35.191207,14.999606,64.844608
府片,2009-05-21,42.07604,1.503179,1.620097
府片,2022-02-15,35.190954,1.503179,62.24167
府片,2026-06-25,85.282456,67.802438,61.343236
府片,2013-01-19,131.733282,1.505088,1.620097
府片,2020-09-20,35.189561,46.89933,10.00487
府片,2019-04-15,35.191882,68.356973,1.620097
府片,2027-10-01,111.367762,1.503179,1.620097
府片,2011-10-13,35.191184,8.412926,1.620097
府片,2023-05-10,35.18972,1.503179,73.141139
府片,2027-10-01,400.915075,70.774654,81.849215
府片,2013-05-31,73.728633,1.503179,10.620842
府片,2026-12-23,35.187314,1.503179,1.620097
府片,2027-10-01,35.188095,46.755068,27.429173
府片,2026-08-13,35.191377,1.504937,1.620097
府片,2018-10-02,35.190722,63.153472,71.846976
府片,2008-01-01,48.662669,40.195081,1.620097
府片,2021-06-05,35.19081,76.171728,65.346666
府片,2021-10-10,35.192697,13.84631,4.786726
府片,2012-05-19,67.311514,1.503179,1.620097
府片,2008-01-01,35.189519,1.503179,12.452373
府片,2021-05-23,35.186919,27.382005,8.947252
府片,2027-06-18,247.102743,54.69086,73.605819
府片,2019-02-10,106.1488,3.138464,8.860128
府片,2016-07-04,103.004049,1.505122,5.901848
府片,2018-10-18,84.761875,27.57143,1.620097
府片,2026-11-12,68.164484,66.975122,12.331589
府片,2008-01-01,35.190279,1.503179,55.261515
府片,2019-08-11,35.189157,42.552041,1.620097
府片,2021-07-29,35.186207,75.315342,73.265
府片,2027-10-01,36.763196,70.91063,73.487519
府片,2012-01-21,35.188872,1.503179,65.006602
府片,2027-05-08,35.192725,9.876644,65.251924
府片,2015-10-20,35.190414,51.488094,44.005499
府片,2017-08-24,132.399226,1.503179,8.895556
府片,2008-01-01,121.903878,62.649752,33.290483
府片,2022-02-02,40.18153,63.343498,71.852349
府片,2008-02-29,35.190842,1.503179,9.241656
府片,2023-05-23,34.029819,1.503179,1.620097
府片,2026-06-20,35.190703,1.503179,1.620097
府片,2027-08-02,35.191693,41.235757,44.027393
府片,2015-10-27,34.340093,1.504415,68.180039
府片,2025-04-13,42.865901,1.50624,13.908944
府片,2026-02-22,35.439924,1.503179,1.620097
府片,2008-01-01,36.892713,1.503179,68.283466
府片,2023-11-03,373.170826,1.503179,1.620097
府片,2019-12-16,35.329668,76.225894,7.89314
府片,2026-06-25,180.321508,1.503179,71.895484
府片,2014-10-25,35.189804,10.034286,65.488874
府片,2023-11-06,35.192158,1.503179,50.657289
府片,2016-06-12,35.185921,67.722592,35.144135
府片,2027-10-01,35.191582,5.939861,5.478616
府片,2015-05-11,35.191821,69.906325,1.620097
府片,2015-12-12,35.188685,1.503179,76.236702
府片,2026-07-14,93.470292,1.505667,64.158078
府片,2022-06-03,37.985903,10.106352,70.324958
府片,2027-09-24,35.187276,1.503542,27.957633
府片,2008-09-30,35.624597,57.514022,48.28272
府片,2014-04-25,35.190802,1.503179,75.504357
府片,2013-08-26,57.23864,1.503179,9.406384
府片,2015-11-07,35.314231,1.503179,6.01429
府片,2027-10-01,38.855436,61.239754,71.735258
府片,2022-12-09,36.834524,1.503179,1.620097
府片,2020-07-01,38.924687,1.503179,25.367679
府片,2016-12-14,35.189587,51.967663,71.78497
府片,2027-10-01,87.337838,4.354975,1.620097
府片,2012-01-15,35.188229,1.503179,6.287403
府片,2019-07-16,35.189819,1.503179,1.620097
府片,2027-10-01,111.824741,1.503179,66.262271
府片,2025-12-08,83.902119,1.503179,35.9934
府片,2022-10-03,35.187294,68.615244,1.620097
府片,2018-10-16,89.399227,49.797017,50.486817
府片,2027-10-01,143.016492,1.503179,1.620097
府片,2027-10-01,35.192064,71.138083,4.918761
府片,2017-01-24,30.009878,1.503179,77.814458
府片,2024-04-21,38.987301,70.050466,1.620097
府片,2019-05-03,118.263496,2.957426,12.416105
府片,2019-08-22,35.189595,12.654774,29.513754
府片,2024-08-12,35.186034,72.890001,1.620097
府片,2020-01-10,35.191098,1.503179,10.694196
府片,2024-04-27,78.175073,1.503179,67.028751
府片,2026-09-18,35.192669,14.140865,9.754443
府片,2021-05-01,118.421668,1.503827,1.620097
府片,2021-08-29,35.187412,66.626348,1.620097
府片,2022-09-13,173.149761,1.503179,74.773632
府片,2026-03-14,118.671635,1.503179,6.626701
府片,2008-01-01,35.189559,1.503179,9.006175
府片,2019-05-18,151.930071,1.503179,73.456079
府片,2012-11-08,35.188009,1.506465,5.95672
府片,2008-01-01,97.388233,8.19513,13.008869
府片,2023-11-14,507.623088,1.503179,1.620097
府片,2021-11-15,35.18792,60.868374,65.348578
府片,2008-01-01,35.187517,1.503179,30.540678
府片,2022-07-12,30.009878,1.503179,5.720984
府片,2019-09-15,49.338043,1.80693,11.656921
府片,2013-06-12,35.192718,1.503179,64.50141
府片,2027-10-01,35.190918,40.896808,11.196738
府片,2011-06-16,35.186551,75.886506,66.708581
府片,2014-12-26,158.010654,49.027235,4.538975
府片,2015-08-08,87.996508,71.112231,1.620097
府片,2023-03-19,33.145901,64.046143,81.849215
府片,2013-05-03,67.407156,1.503595,1.620097
府片,2022-07-19,37.964527,9.839429,7.831009
府片,2027-05-02,114.864381,1.733689,81.849215
府片,2014-02-04,35.191439,1.503179,63.19678
府片,2016-09-11,35.188007,32.682729,9.415923
府片,2014-10-01,35.191387,62.374366,3.699905
府片,2020-09-25,35.515331,1.503179,12.042222
府片,2017-01-26,68.317709,1.503179,8.998466
府片,2008-07-26,35.187454,1.503179,14.936291
府片,2025-07-26,109.252908,41.438835,14.92729
府片,2022-07-04,35.191576,1.503179,68.104813
府片,2010-07-26,35.192181,1.503179,66.795834
府片,2017-08-15,35.831968,46.451354,35.268076
府片,2027-10-01,33.273692,1.503179,48.787586
府片,2018-10-23,35.190541,49.127916,1.620097
府片,2024-04-23,35.189772,1.503179,10.904915
府片,2013-04-11,111.622296,64.924425,77.520992
府片,2027-10-01,500.209442,55.780223,73.68614
府片,2025-10-21,94.782114,32.206926,81.849215
府片,2017-08-21,33.894424,66.616388,5.28967
府片,2023-09-04,35.190725,61.793193,62.601077
府片,2014-04-24,35.19141,3.209163,49.900619
府片,2027-10-01,35.18986,1.506799,17.682375
府片,2021-09-10,35.837963,1.503179,4.541289
府片,2022-09-17,38.417544,6.382494,1.620097
府片,2020-08-08,139.938281,1.503179,6.507575
府片,2027-09-10,134.762377,62.170374,1.620097
府片,2025-02-04,35.188146,1.503179,75.74137
府片,2013-11-30,38.613546,7.783805,52.728183
府片,2026-04-29,46.121321,55.235601,1.620097
府片,2019-02-10,35.189362,39.326176,1.620097
府片,2019-09-21,35.190128,1.503179,28.259542
府片,2027-07-02,35.190289,4.541673,67.247521
府片,2021-09-15,247.538132,13.871324,65.913873
府片,2027-07-06,50.3477,1.503179,11.848014
府片,2018-05-31,57.765585,70.647824,52.999026
府片,2017-10-20,35.189778,5.994013,65.349394
府片,2008-01-01,35.802238,5.810396,75.405604
府片,2016-10-18,69.784708,1.503179,12.402503
府片,2022-03-27,35.191831,8.377581,61.253404
府片,2022-02-03,35.191829,66.904283,35.168922
府片,2023-01-08,35.191445,1.503179,4.540839
府片,2013-04-26,35.191057,66.481447,11.564856
府片,2022-02-12,35.192834,44.969654,1.620097
府片,2019-07-19,35.189598,67.522995,1.620097
府片,2020-11-12,35.192054,29.911133,52.424639
府片,2014-12-28,35.190571,1.758119,20.967124
府片,2026-04-01,35.191048,63.122552,3.951399
府片,2010-12-03,32.91591,45.086849,7.7143
府片,2027-06-24,447.498215,74.79821,79.97144
府片,2016-09-06,35.186661,67.878259,20.369908
府片,2021-03-06,35.191433,1.503179,32.817102
府片,2015-10-12,35.187979,1.503179,73.103016
府片,2017-10-16,35.191102,1.503179,52.229058
府片,2015-06-03,44.573497,1.503179,67.901731
府片,2025-05-10,102.389877,1.503179,66.246428
府片,2017-01-15,33.533374,62.204544,1.620097
府片,2012-02-08,75.364225,1.504108,7.947558
府片,2008-05-06,35.190282,1.503179,7.990628
府片,2027-10-01,35.186362,66.591487,65.819509
府片,2008-01-01,35.191087,5.975955,52.319971
府片,2025-03-27,35.187011,1.503179,44.065755
府片,2014-03-17,35.190086,71.012609,50.517751
府片,2019-11-02,35.189764,1.503179,1.620097
府片,2013-03-23,32.360371,40.431602,25.913849
府片,2027-10-01,35.192041,46.536274,41.740413
府片,2008-06-15,35.190298,1.503179,75.484701
府片,2015-07-14,40.702148,67.243551,10.940603
府片,2024-05-18,35.185572,1.503179,81.849215
府片,2014-05-17,96.842908,50.490415,34.142502
府片,2013-04-04,35.189114,69.985018,73.888535
府片,2009-04-04,35.185944,2.844308,72.454991
府片,2019-05-01,35.190303,1.503179,9.473399
府片,2027-10-01,75.054984,70.018169,1.620097
府片,2017-12-11,36.247351,66.507149,52.746217
府片,2027-10-01,35.192361,67.602834,1.620097
府片,2023-01-18,35.191826,11.982389,13.208813
府片,2008-01-01,49.136095,1.503179,1.620097
府片,2027-10-01,33.222534,40.820044,73.471757
府片,2025-10-05,35.190347,11.187458,68.107784
府片,2027-07-23,35.190996,4.63691,77.093297
府片,2025-12-02,35.186664,8.25113,81.849215
府片,2027-10-01,34.112651,3.002676,31.071727
府片,2014-12-08,70.806226,1.503179,22.201116
府片,2023-01-08,35.190888,46.472525,9.005332
府片,2023-12-03,94.576088,4.279862,66.921275
府片,2021-09-16,35.191019,67.833102,81.849215
府片,2014-04-10,35.190362,1.506133,9.298433
府片,2017-08-29,35.335123,40.357884,1.620097
府片,2018-08-20,36.136754,43.596751,1.620097
府片,2008-02-24,41.547609,1.504704,6.368428
府片,2026-11-11,35.187211,1.503179,6.27573
府片,2021-02-06,35.191435,75.644629,1.620097
府片,2017-06-01,84.414907,50.581109,81.849215
府片,2025-08-19,35.432204,39.616014,25.549748
府片,2008-01-01,35.186445,31.953639,79.946175
府片,2024-10-28,116.644489,1.504773,1.620097
府片,2023-04-07,32.864723,3.966165,1.620097
府片,2027-04-22,163.588896,67.938483,73.199548
府片,2027-10-01,35.190337,1.98107,66.831579
府片,2011-04-19,335.783538,1.503179,54.948263
府片,2027-10-01,35.189903,1.503179,1.620097
府片,2022-11-26,201.841576,13.619359,16.487876
府片,2023-10-27,507.623088,1.503179,76.247817
府片,2017-09-14,35.189721,12.494024,12.405018
府片,2023-08-04,35.190262,1.503179,36.286697
府片,2027-10-01,35.823626,15.142746,34.675569
府片,2027-10-01,35.191087,48.439281,1.620097
府片,2023-07-30,35.190957,76.023544,1.620097
府片,2027-10-01,35.192226,1.503179,66.390797
府片,2008-01-01,35.189338,1.503179,38.926591
府片,2015-12-08,35.187773,8.383523,1.620097
府片,2021-12-14,33.171431,1.503179,10.916819
府片,2012-08-19,35.189658,1.503179,68.69893
府片,2020-09-15,35.186104,1.503179,62.84645
府片,2014-01-19,365.696341,74.167015,1.620097
府片,2023-07-15,35.186824,1.503179,81.849215
府片,2027-10-01,35.185792,75.869375,81.849215
府片,2027-10-01,91.800695,39.905531,26.824133
府片,2013-01-15,43.477567,1.503179,10.785832
府片,2023-01-28,35.192243,13.921288,15.017108
府片,2027-10-01,35.192149,11.862523,66.197356
府片,2025-03-27,67.335388,5.080929,73.637884
府片,2027-03-18,35.192413,71.779572,4.454169
府片,2022-01-09,35.189403,49.252722,8.026102
府片,2027-09-19,35.19126,44.442671,81.849215
府片,2023-10-01,39.118064,40.835529,80.182013
府片,2018-09-09,118.679983,68.013184,9.704379
府片,2022-05-06,48.51301,4.795607,67.430517
府片,2009-03-07,35.188924,1.503179,68.293794
府片,2022-02-23,35.190294,66.391495,7.908665
府片,2021-07-07,105.153447,1.503179,68.149031
府片,2027-10-01,35.33753,1.503179,1.620097
府片,2016-10-06,35.190477,72.050816,79.612332
府片,2018-08-28,35.188824,32.030477,49.988943
府片,2021-02-13,35.187736,1.503476,5.467374
府片,2024-12-27,35.191229,1.505246,43.691465
府片,2022-02-08,507.623088,1.503179,73.69418
府片,2008-07-18,57.600506,75.852246,1.620097
府片,2017-08-10,30.009878,1.503179,52.476949
府片,2026-09-09,35.191956,1.611606,1.620097
府片,2027-05-03,35.187988,4.986055,12.4059
府片,2019-07-15,35.190828,5.65136,1.620097
府片,2024-04-25,35.192859,3.267386,69.227503
府片,2026-12-02,343.257966,1.503179,1.620097
府片,2014-10-02,35.18858,1.503179,71.328527
府片,2026-05-07,35.186971,1.503179,65.195303
府片,2013-03-14,39.058659,6.12035,67.145959
府片,2027-09-30,35.188335,50.76243,67.166252
府片,2008-01-01,77.326708,5.885716,6.195088
府片,2018-04-08,35.191022,1.503179,79.937457
府片,2025-07-20,54.615973,70.927626,71.868536
府片,2022-11-05,148.853605,1.505759,29.71705
府片,2017-04-16,35.221561,76.194935,71.825335
府片,2022-04-05,35.190191,76.1872,68.15936
府片,2025-11-10,42.804751,1.505455,81.849215
府片,2017-08-11,35.189234,1.505379,73.393181
府片,2008-08-23,35.192309,70.652266,81.849215
府片,2017-10-19,38.921123,1.503179,10.529227
府片,2017-10-18,35.187464,1.503179,48.471934
府片,2020-07-02,35.189967,1.503179,4.580595
府片,2018-04-20,35.190757,1.503179,69.075412
府片,2015-04-03,35.191516,1.503179,67.410119
府片,2019-06-26,108.102895,1.503179,1.620097
府片,2026-06-19,35.189249,69.020821,81.849215
府片,2027-04-26,35.187185,1.503179,32.533159
府片,2015-10-04,35.189839,1.503179,10.750655
府片,2010-09-27,35.187188,1.503179,47.251735
府片,2027-01-15,106.737347,1.503179,52.201195
府片,2008-01-01,35.188474,1.503179,4.575246
府片,2019-04-01,57.539532,75.028044,73.207687
府片,2012-10-06,35.186035,59.939844,45.051673
府片,2009-02-02,32.966981,1.503179,11.885207
府片,2026-05-26,37.183628,67.870732,1.620097
府片,2027-01-05,35.191822,1.503179,1.620097
府片,2011-07-09,47.016582,1.503179,6.063679
府片,2021-01-12,41.758985,1.503179,63.557471
府片,2027-02-02,36.304349,8.430643,1.620097
府片,2014-05-18,132.477527,1.503179,4.535952
府片,2027-10-01,35.188131,1.506855,8.889718
府片,2024-10-08,35.19091,1.503179,33.385155
府片,2019-10-04,35.187074,1.503179,1.620097
府片,2014-12-23,35.188056,8.298987,81.849215
府片,2024-04-27,35.192831,1.503179,10.748847
府片,2026-07-20,108.316887,1.506145,34.262478
府片,2014-06-15,35.191644,1.503179,1.620097
府片,2015-08-23,35.187565,70.06662,7.784223
府片,2025-07-25,73.215606,75.788308,53.137247
府片,2008-01-01,103.618211,5.452651,47.715089
府片,2027-01-21,35.191685,21.257168,9.107992
府片,2027-06-05,35.059237,70.477783,14.954221
府片,2027-10-01,35.186939,40.87639,74.154072
府片,2019-03-09,35.191751,1.503179,62.061978
府片,2027-05-17,75.859123,76.092065,8.771358
府片,2008-05-27,70.167721,1.505569,78.413491
府片,2012-10-10,30.009878,61.54092,1.620097
府片,2021-12-22,34.119807,41.703687,80.113794
府片,2021-02-19,35.191307,57.597372,4.7303
府片,2020-09-06,35.191373,69.177353,71.747604
府片,2008-01-01,35.190126,24.153111,79.258837
府片,2008-01-01,113.041033,1.503179,1.620097
府片,2027-09-29,35.189232,11.922453,65.157482
府片,2024-02-18,136.537257,1.503179,1.620097
府片,2009-07-28,35.192529,14.856446,1.620097
府片,2022-07-13,40.542371,41.269652,42.208956
府片,2014-10-05,35.192522,1.503179,67.010866
府片,2020-11-28,35.18793,48.236822,1.620097
府片,2008-08-01,35.189382,1.505861,12.620906
府片,2015-10-09,77.084241,38.167554,12.50048
府片,2025-05-25,38.028658,1.503179,43.815112
府片,2027-10-01,41.864674,1.503179,35.259816
府片,2022-03-15,35.189814,40.866243,6.812274
府片,2018-06-30,35.185071,1.503179,6.145801
府片,2027-04-30,35.185628,1.503179,81.849215
府片,2008-01-01,35.187136,1.503179,7.97861
府片,2025-04-19,246.958885,56.930601,6.750353
府片,2021-04-29,141.339296,1.505268,44.043823
府片,2008-03-09,40.161341,1.503179,62.97783
府片,2017-05-08,40.596474,68.342164,1.620097
府片,2019-07-29,57.590412,1.503179,1.620097
府片,2015-02-13,35.189369,1.503179,1.620097
府片,2015-01-24,30.517478,74.089211,1.620097
府片,2020-05-30,35.192633,12.162189,74.661022
府片,2025-06-19,35.206115,40.930917,1.620097
府片,2025-10-02,90.800126,1.503179,1.620097
府片,2021-03-27,69.529341,1.503179,1.620097
府片,2015-07-05,132.493029,29.922363,1.620097
府片,2026-05-27,413.899744,1.506395,1.620097
府片,2015-11-23,35.190249,1.503179,66.491746
府片,2026-08-14,38.886327,42.943927,52.346113
府片,2019-01-03,74.88375,1.503179,54.791635
府片,2022-01-01,35.185838,29.978407,7.692973
府片,2026-07-28,38.926468,68.564805,7.854314
府片,2008-12-18,126.015265,1.503179,5.93663
府片,2027-10-01,75.24072,1.503179,71.105486
府片,2027-10-01,35.188868,71.086374,65.044343
府片,2027-10-01,108.971341,67.443157,40.393155
府片,2013-02-24,35.187126,1.503533,1.620097
府片,2014-06-21,35.185549,1.855754,44.021929
府片,2023-06-07,35.185935,1.503179,1.620097
府片,2017-01-30,35.192057,49.751613,1.620097
府片,2010-09-27,71.586695,4.827355,32.43848
府片,2014-08-30,35.18689,41.63898,76.173465
府片,2024-11-09,160.086949,62.412281,66.658539
府片,2020-09-02,40.410895,1.503179,12.378933
府片,2014-09-11,35.187917,1.505066,1.620097
府片,2027-10-01,35.191519,63.166945,63.471531
府片,2027-04-18,88.325489,70.695145,68.231805
府片,2025-10-20,75.488222,46.856013,35.160659
府片,2022-08-05,35.190123,66.646266,76.03166
府片,2018-04-18,497.573474,1.503179,68.99556
府片,2008-01-01,408.707602,67.998651,1.620097
府片,2022-12-27,35.189871,40.830197,10.881113
府片,2022-06-24,35.185859,70.685845,1.620097
府片,2015-06-02,39.034868,1.503179,70.882426
府片,2022-05-14,35.597287,1.506781,1.620097
府片,2022-05-29,35.186884,73.216626,53.528064
府片,2023-07-18,35.190052,42.029738,34.963099
府片,2026-02-19,113.243516,1.505292,1.620097
府片,2008-01-01,35.970482,1.503179,76.409304
府片,2008-01-01,35.187135,69.918431,1.620097
府片,2025-06-20,35.188239,1.503507,6.595005
府片,2027-08-04,92.935116,1.503179,1.620097
府片,2022-09-05,35.186988,3.907932,63.900699
府片,2017-02-14,35.189381,67.022347,12.584824
府片,2015-02-21,35.18517,15.868831,48.030466
府片,2026-05-03,35.188626,68.514365,9.009621
府片,2020-03-25,35.66557,1.503179,1.620097
府片,2026-04-26,35.188318,62.506579,1.620097
府片,2008-01-01,138.14481,1.503179,1.620097
府片,2025-09-29,35.191926,1.503179,1.620097
府片,2020-05-18,35.189036,1.503179,65.648292
府片,2019-05-28,33.578497,1.503179,1.620097
府片,2016-10-30,507.623088,30.033278,65.289622
府片,2024-02-10,92.988627,1.974249,12.406728
府片,2027-10-01,68.624087,76.148514,55.904073
府片,2008-01-01,35.190262,1.503179,66.742175
府片,2022-09-29,32.890345,1.503179,65.559722
府片,2011-08-11,35.19004,1.503179,66.423102
府片,2025-07-22,35.190335,12.735149,64.329669
府片,2019-08-02,35.189219,1.503179,73.70219
府片,2011-09-24,35.188627,1.506881,1.620097
府片,2019-11-22,35.610942,41.201891,76.841714
府片,2020-11-03,35.192721,40.402074,66.254283
府片,2024-02-18,35.191405,62.751037,1.620097
府片,2008-01-01,38.339163,1.505298,6.345202
府片,2023-08-20,37.649124,1.503179,12.407471
府片,2014-03-07,36.680023,21.928263,1.620097
府片,2018-04-03,35.188315,49.388811,80.022283
府片,2016-08-26,35.188379,5.089019,9.000154
府片,2027-09-06,38.378353,8.167719,78.311685
府片,2020-06-06,34.124631,8.84549,6.997908
府片,2027-05-19,34.660157,67.403232,71.879298
府片,2027-10-01,35.189588,1.503179,1.620097
府片,2022-05-02,35.18836,74.970586,4.662364
府片,2025-05-25,107.727547,66.998734,12.003623
府片,2024-07-19,118.620618,31.065678,68.097917
府片,2027-10-01,35.189344,1.503179,9.001913
府片,2012-08-18,43.729224,1.503179,52.211899
府片,2019-02-16,35.190232,1.503179,7.823203
府片,2024-02-16,67.203815,63.15708,12.162236
府片,2016-07-26,35.190305,61.904297,62.421354
府片,2022-12-24,85.10901,1.506445,71.567188
府片,2015-07-24,35.185963,5.611625,11.875913
府片,2022-03-23,68.777411,1.503179,8.593806
府片,2015-12-10,35.189018,61.586807,72.583798
府片,2019-05-23,38.975422,32.133719,8.475484
府片,2011-08-23,133.352525,1.506639,15.035048
府片,2017-09-18,33.043632,1.503444,12.396204
府片,2025-02-02,165.978613,48.315333,52.908834
府片,2017-07-07,118.221561,1.503179,1.620097
府片,2024-01-01,35.187484,1.504271,1.620097
府片,2022-02-19,35.186175,1.505007,1.620097
府片,2023-08-28,35.192171,76.248627,74.097725
府片,2024-04-15,253.551352,1.503409,3.511274
府片,2025-10-30,35.189321,68.238533,74.886265
府片,2027-10-01,34.117426,74.00054,4.077116
府片,2009-07-07,122.467372,4.228234,9.387288
府片,2011-12-16,75.921048,1.503179,1.620097
府片,2019-12-22,35.188477,15.214299,65.348086
府片,2027-10-01,35.191771,1.503179,43.922128
府片,2018-03-12,35.335727,34.813822,7.916472
府片,2027-10-01,38.930047,1.503179,52.209726
府片,2014-12-05,89.199127,8.003225,75.723895
府片,2017-04-05,67.934543,1.503179,1.620097
府片,2019-08-18,35.192528,76.248627,1.620097
府片,2008-01-01,35.187798,30.889846,12.189697
府片,2017-11-20,37.241821,1.503179,51.986664
府片,2008-01-01,35.190432,1.503812,50.641729
府片,2019-09-18,38.928253,73.085976,11.334774
府片,2026-04-08,82.955006,46.557549,1.620097
府片,2025-10-30,35.188889,1.506295,1.620097
府片,2010-10-02,45.417793,67.363309,6.356792
府片,2027-10-01,40.56258,1.503179,35.406762
府片,2027-10-01,35.188975,1.904581,65.364732
府片,2009-11-16,57.529325,1.503179,73.440304
府片,2021-09-07,35.455377,74.182574,4.616292
