╠╓а╬,╠Б╟ё,©╧цЬ╟║╟щ(╢ч╥╞_еФ),╪Ж╠ч╬ха╓х╜аЖ╪Ж,╫цюЕюЭ╦ааЖг╔
╢одл,2009-11-18,8496.811267,60.950095,37.30956
╢одл,2014-04-19,10830.22446,6.237791,67.703262
╢одл,2008-02-19,15671.2113,6.237791,0.857918
╢одл,2027-09-03,8496.365865,6.237791,0.857918
╢одл,2015-04-14,11938.73809,12.158775,19.124462
╢одл,2010-03-21,8496.365865,6.237791,61.538775
╢одл,2010-03-28,17478.82776,51.592605,0.857918
╢одл,2023-02-25,8496.365865,17.400648,2.376681
╢одл,2022-08-10,8496.365865,6.237791,4.736551
╢одл,2019-11-25,8496.365865,49.420615,64.792224
╢одл,2020-06-13,8496.365865,61.621598,29.641215
╢одл,2024-07-03,8496.365865,42.496109,54.147456
╢одл,2008-01-01,8496.597603,6.237791,88.8939
╢одл,2008-01-01,15616.52795,6.238659,16.999399
╢одл,2027-01-28,10930.86133,6.237791,0.857918
╢одл,2015-02-11,19965.41827,6.237791,30.396032
╢одл,2020-05-11,12273.3788,69.097336,39.358756
╢одл,2008-09-11,10283.96143,10.569141,44.755837
╢одл,2020-03-09,8496.365865,6.237791,31.96166
╢одл,2009-02-08,8496.365865,6.237791,84.355094
╢одл,2022-07-22,22504.2348,60.627092,28.402383
╢одл,2020-11-20,11023.5001,6.237791,80.370498
╢одл,2009-05-05,8496.365865,6.237791,0.857918
╢одл,2016-04-05,17055.66612,52.745758,18.86148
╢одл,2013-11-24,18453.21599,57.258557,25.735541
╢одл,2022-02-04,10154.39721,6.237791,29.077513
╢одл,2013-10-16,19080.39467,17.721865,28.733039
╢одл,2010-05-29,8496.738758,57.288777,9.316788
╢одл,2016-02-18,28844.4509,8.109766,50.345668
╢одл,2019-03-10,8496.365865,8.153508,63.296491
╢одл,2012-11-20,8496.799069,6.237791,76.902036
╢одл,2017-03-19,26431.75517,6.237791,30.15304
╢одл,2026-12-11,8496.365865,6.237791,52.273667
╢одл,2027-10-01,8496.365865,17.882458,44.705631
╢одл,2027-03-27,8496.365865,6.237791,71.626316
╢одл,2026-03-09,26846.61793,6.237791,17.006355
╢одл,2020-08-26,17605.32159,6.237791,77.938975
╢одл,2016-08-19,8496.365865,6.237791,56.864861
╢одл,2024-06-12,8496.365865,6.237791,49.522539
╢одл,2008-01-01,10852.48246,9.617356,91.473233
╢одл,2009-05-27,23381.40224,37.565995,63.296736
╢одл,2026-02-04,8496.829485,48.426572,29.128232
╢одл,2017-06-15,8496.365865,6.237791,13.739932
╢одл,2016-03-29,8496.365865,6.59579,49.774833
╢одл,2008-01-01,8496.566118,29.593164,22.230299
╢одл,2027-10-01,9546.129387,6.237791,6.057557
╢одл,2027-10-01,8496.365865,6.237791,62.551226
╢одл,2027-10-01,26118.45521,6.237791,44.603971
╢одл,2018-07-16,8496.365865,8.825163,49.930247
╢одл,2025-11-06,8496.365865,33.293743,93.467589
╢одл,2020-04-18,8496.365865,6.237791,35.603756
╢одл,2014-08-16,28844.4509,6.237791,61.638576
╢одл,2009-02-03,8496.365865,11.669791,85.881897
╢одл,2014-02-10,8496.365865,57.228336,17.080375
╢одл,2010-10-25,13793.94696,6.237791,90.145191
╢одл,2022-06-02,8496.365865,50.060855,11.67849
╢одл,2014-08-12,8496.365865,6.237791,44.971986
╢одл,2016-12-19,20232.12115,34.221354,51.351855
╢одл,2024-02-02,8496.365865,6.237791,38.755425
╢одл,2016-10-04,8496.365865,6.237791,41.429381
╢одл,2009-02-26,13561.11986,37.530254,85.72322
╢одл,2008-01-01,25766.05948,6.237791,38.82567
╢одл,2008-12-01,13307.44251,6.237791,7.821695
╢одл,2013-07-13,8496.365865,38.938037,0.857918
╢одл,2011-02-24,9376.405245,6.237791,22.167601
╢одл,2008-01-01,8496.410376,47.947819,33.025997
╢одл,2017-01-07,8496.365865,13.683939,30.586847
╢одл,2025-07-23,8496.365865,6.237791,61.771764
╢одл,2016-04-20,8496.365865,6.237791,38.778652
╢одл,2019-08-01,8496.365865,6.237791,71.282418
╢одл,2014-01-25,23560.16797,6.237791,0.857918
╢одл,2027-10-01,8496.365865,46.057056,83.797689
╢одл,2019-07-05,13043.28185,6.237791,55.678833
╢одл,2011-12-30,8496.365865,35.121528,12.926282
╢одл,2027-10-01,8496.365865,50.066666,26.063574
╢одл,2021-07-22,8496.365865,55.857714,88.656949
╢одл,2015-04-12,8496.799879,6.237791,35.645096
╢одл,2018-11-06,8496.365865,7.541802,0.857918
╢одл,2012-12-02,9267.46022,32.19146,63.296667
╢одл,2017-07-29,8496.586372,36.839599,2.248249
╢одл,2022-11-18,8496.365865,60.848783,48.381249
╢одл,2018-03-04,8496.365865,6.237791,43.354166
╢одл,2027-10-01,15023.02974,6.237791,7.682064
╢одл,2012-08-01,8496.365865,6.237791,44.490649
╢одл,2024-01-16,28844.4509,6.237791,67.30771
╢одл,2020-07-21,8496.365865,6.24945,84.658296
╢одл,2019-04-21,8496.365865,6.237791,44.535971
╢одл,2022-08-11,8496.365865,6.240084,0.857918
╢одл,2016-07-13,8496.446561,52.075856,29.995614
╢одл,2012-11-24,8496.365865,9.101454,6.488019
╢одл,2016-04-25,8496.365865,7.582695,25.038993
╢одл,2015-05-24,18561.01159,16.459489,61.671941
╢одл,2021-06-05,13933.64339,6.237791,89.990789
╢одл,2022-10-15,8496.365865,6.237791,18.454798
╢одл,2022-06-14,26043.48096,6.237791,31.422472
╢одл,2017-10-12,8496.365865,60.533069,6.846391
╢одл,2013-04-09,14109.56341,6.237791,63.225754
╢одл,2014-08-21,8496.365865,6.237791,72.857196
╢одл,2008-01-01,8496.365865,6.237791,84.506077
╢одл,2017-09-03,8496.578083,6.240268,18.264391
╢одл,2022-01-31,8496.365865,68.403089,29.326348
╢одл,2014-03-03,8496.365865,6.237791,90.028493
╢одл,2014-06-09,8496.365865,59.13215,79.831546
╢одл,2023-12-26,8496.365865,44.346494,0.857918
╢одл,2014-09-05,8496.365865,6.237791,90.932091
╢одл,2019-05-09,8496.365865,6.237791,43.874289
╢одл,2027-10-01,8496.365865,6.237791,50.022628
╢одл,2018-03-08,8496.365865,6.237791,2.504005
╢одл,2012-02-02,8496.365865,6.237791,8.41114
╢одл,2011-09-16,14270.01573,6.237791,29.247124
╢одл,2017-02-05,24749.00507,18.528902,26.805332
╢одл,2011-01-30,15522.48429,6.237791,63.227914
╢одл,2020-01-28,14609.2303,6.237791,79.599404
╢одл,2020-05-11,22493.14394,6.237791,6.515525
╢одл,2009-05-19,8496.692803,36.641325,21.382522
╢одл,2015-12-07,11116.14081,6.237791,27.862496
╢одл,2019-11-10,8496.365865,6.237791,90.841126
╢одл,2013-08-29,8496.399755,6.237791,83.65764
╢одл,2009-02-28,28844.4509,6.240079,52.853041
╢одл,2027-10-01,8496.365865,6.237791,84.369418
╢одл,2017-10-23,8496.365865,8.401114,5.577657
╢одл,2024-09-16,16350.69639,48.12436,12.136961
╢одл,2017-11-26,8496.365865,6.241716,91.037702
╢одл,2018-06-09,8496.565004,6.237791,59.699921
╢одл,2011-06-14,16367.71374,44.336802,18.298825
╢одл,2011-08-30,15916.27413,52.737752,10.700522
╢одл,2011-03-13,8496.397655,6.237791,64.775572
╢одл,2012-06-13,17326.75045,6.237791,12.269703
╢одл,2021-07-12,8496.384433,6.237791,41.455599
╢одл,2019-02-28,8496.534151,6.237791,24.383682
╢одл,2022-05-06,9314.148858,16.593528,85.213234
╢одл,2019-08-10,8496.365865,6.237791,22.534242
╢одл,2017-03-31,8496.365865,52.751764,40.904768
╢одл,2015-07-08,8496.365865,6.237791,64.781205
╢одл,2020-02-10,13231.41877,39.407072,0.857918
╢одл,2016-06-12,8496.365865,6.237791,64.998974
╢одл,2026-09-22,8496.365865,11.375119,53.341138
╢одл,2027-04-13,22487.28962,6.237791,50.274674
╢одл,2014-02-25,22576.6828,8.907695,38.732874
╢одл,2016-10-28,8496.365865,25.397559,0.857918
╢одл,2023-01-27,8496.365865,6.237791,75.513642
╢одл,2018-03-05,8496.365865,20.456072,54.420149
╢одл,2012-10-07,8496.365865,48.110333,22.549835
╢одл,2019-07-09,8496.751292,6.237791,19.383092
╢одл,2027-10-01,13887.0774,47.695979,62.781891
╢одл,2013-10-06,8496.365865,6.242251,22.845563
╢одл,2020-08-20,8496.365865,6.237791,18.186801
╢одл,2027-10-01,8496.365865,6.237791,68.019717
╢одл,2020-07-29,8496.365865,13.991039,65.705358
╢одл,2020-01-02,10570.71273,6.238831,25.795138
╢одл,2016-02-14,8496.365865,48.456206,0.857918
╢одл,2010-07-28,8496.365865,10.652912,39.572658
╢одл,2013-05-17,8496.365865,6.237791,89.006269
╢одл,2019-11-14,8496.365865,6.237791,18.38494
╢одл,2025-02-20,8496.445837,47.15718,5.379858
╢одл,2011-09-20,18585.55849,6.237791,65.27824
╢одл,2011-06-04,8496.365865,6.237791,17.159508
╢одл,2020-11-22,8496.365865,6.237791,55.693214
╢одл,2012-04-02,8496.365865,6.237791,62.643574
╢одл,2008-01-01,8496.365865,6.237791,0.857918
╢одл,2011-06-22,8496.365865,47.520271,36.562301
╢одл,2015-02-23,17746.03618,6.240223,62.345934
╢одл,2019-09-07,11595.19309,9.59446,64.305049
╢одл,2027-10-01,8496.365865,6.237791,90.846242
╢одл,2018-05-20,8496.365865,19.302783,0.857918
╢одл,2021-03-18,8496.605228,48.117347,63.302983
╢одл,2017-03-14,15581.71409,6.237791,28.785743
╢одл,2020-05-22,8496.365865,6.908035,26.897521
╢одл,2023-03-09,8496.365865,6.237791,54.822119
╢одл,2011-12-30,16354.95114,6.237791,20.362966
╢одл,2018-08-01,8496.365865,16.505002,79.864657
╢одл,2014-02-08,8496.365865,18.185121,84.125545
╢одл,2009-09-24,24037.53396,6.237791,75.804602
╢одл,2021-08-26,8496.365865,37.816184,14.38611
╢одл,2011-01-08,11565.22848,6.237791,6.354034
╢одл,2023-10-30,13035.08858,6.237791,12.148322
╢одл,2027-10-01,10724.42354,52.606977,84.235645
╢одл,2027-01-23,13959.50331,6.237791,62.629566
╢одл,2019-05-28,8496.365865,6.237791,66.544029
╢одл,2009-12-10,8496.365865,30.934285,2.445292
╢одл,2013-01-21,8496.365865,6.237791,85.887211
╢одл,2027-10-01,8496.365865,6.237791,9.312665
╢одл,2011-07-14,8496.365865,6.237791,88.490303
╢одл,2012-07-14,8496.365865,6.673928,21.772162
╢одл,2022-02-28,8496.365865,6.237791,5.779694
╢одл,2013-02-03,10398.91881,6.237791,90.892473
╢одл,2020-03-18,8496.365865,6.237791,17.185913
╢одл,2026-01-05,13155.39565,6.237791,7.247682
╢одл,2009-01-28,8496.365865,44.77358,78.971871
╢одл,2018-08-01,8496.365865,6.237791,30.318089
╢одл,2019-10-13,8496.67943,11.239133,9.046038
╢одл,2013-09-22,16105.58125,35.938916,8.340113
╢одл,2020-01-02,8496.365865,48.795882,41.350702
╢одл,2019-01-15,8496.365865,6.237791,63.296879
╢одл,2020-02-20,8496.760111,6.237791,55.736464
╢одл,2013-08-26,8496.365865,6.237791,8.304365
╢одл,2014-07-06,26193.45839,6.237791,26.003948
╢одл,2024-04-01,12336.46373,6.23996,8.357868
╢одл,2008-07-05,8496.365865,6.237791,44.926545
╢одл,2019-03-16,8496.365865,37.219938,7.967613
╢одл,2016-01-11,17448.08888,11.999896,19.172347
╢одл,2020-07-22,8496.365865,6.237791,11.904176
╢одл,2010-02-20,8496.365865,6.241355,83.825767
╢одл,2018-06-14,8496.365865,6.237791,52.27695
╢одл,2021-09-06,8496.365865,6.829982,22.331071
╢одл,2014-02-05,28844.4509,6.237791,30.472682
╢одл,2016-09-21,8496.431698,6.237791,30.195017
╢одл,2024-02-20,8496.365865,6.237791,10.536143
╢одл,2019-10-18,13079.37664,6.237791,89.502554
╢одл,2008-01-01,8496.365865,6.238302,57.422636
╢одл,2025-10-01,8496.365865,6.237791,36.398885
╢одл,2021-05-28,8496.365865,69.455966,61.360687
╢одл,2019-10-30,10596.69113,6.237791,28.912356
╢одл,2008-01-01,8496.365865,51.602105,54.495548
╢одл,2020-12-04,8496.365865,48.478432,52.310465
╢одл,2009-07-19,8496.365865,11.501415,55.621291
╢одл,2012-02-08,17554.23272,6.24203,12.171085
╢одл,2027-10-01,8496.365865,6.237791,9.047421
╢одл,2012-07-12,8496.365865,6.237791,26.033758
╢одл,2008-01-01,8496.733506,6.237791,32.565426
╢одл,2014-06-15,8496.453279,6.237791,26.358695
╢одл,2011-12-21,8496.782949,31.038445,47.809951
╢одл,2016-08-05,19791.19249,6.237791,21.271157
╢одл,2017-11-20,8496.365865,6.241982,93.609536
╢одл,2018-11-18,17079.40782,66.87053,76.062119
╢одл,2011-04-19,8496.365865,6.237791,12.182464
╢одл,2027-10-01,8496.365865,49.089925,18.635562
╢одл,2011-08-19,18525.03293,52.008178,49.798856
╢одл,2017-11-23,20330.38581,6.237791,59.751358
╢одл,2026-07-30,16493.18077,6.237791,44.445302
╢одл,2025-05-25,8496.365865,6.237791,39.602929
╢одл,2012-02-15,8496.365865,6.237791,38.211883
╢одл,2024-11-14,8496.365865,6.237791,79.425613
╢одл,2018-10-24,17381.64646,6.237791,51.073778
╢одл,2013-08-17,8496.365865,6.237791,20.314285
╢одл,2025-06-07,8496.365865,6.237791,53.218267
╢одл,2017-08-29,8496.549391,6.237791,93.563997
╢одл,2018-02-28,8496.365865,6.237791,45.077488
╢одл,2011-05-02,14239.37556,7.596319,44.984275
╢одл,2013-07-21,8496.693405,6.237791,44.399979
╢одл,2015-11-26,17651.26146,6.237791,0.857918
╢одл,2022-11-02,11706.77935,48.20886,70.195578
╢одл,2009-01-13,25163.33304,6.237791,42.30149
╢одл,2015-12-03,8496.365865,6.237791,14.787904
╢одл,2027-10-01,11440.37902,6.237791,0.857918
╢одл,2027-06-17,8496.365865,6.237791,84.861231
╢одл,2013-10-15,19352.53073,55.229446,54.244308
╢одл,2017-05-28,8496.365865,18.809821,76.564615
╢одл,2011-06-27,13960.39965,8.061793,30.207325
╢одл,2024-08-12,26660.65184,6.237791,30.305696
╢одл,2022-03-07,8496.365865,32.043191,51.689067
╢одл,2008-02-29,10633.18694,6.237791,12.490652
╢одл,2018-04-11,8496.365865,6.239494,28.715467
╢одл,2013-06-30,8496.365865,9.822864,6.850617
╢одл,2021-06-09,14382.82922,6.237791,11.550435
╢одл,2016-09-20,8496.598497,7.965959,30.256511
╢одл,2008-01-01,17325.99247,6.237791,71.872423
╢одл,2011-02-02,8496.365865,6.237791,38.461889
╢одл,2019-02-10,14152.83424,6.237791,93.609536
╢одл,2019-03-24,8496.365865,12.062349,7.351651
╢одл,2013-05-15,10357.44197,21.383532,84.309082
╢одл,2016-05-09,8496.721773,6.237791,19.902428
╢одл,2022-03-18,8496.365865,6.237791,85.661415
╢одл,2008-01-01,20447.96618,6.237791,84.02535
╢одл,2018-09-29,19236.48254,6.237791,52.332839
╢одл,2015-08-01,8496.365865,28.182879,0.857918
╢одл,2013-01-24,12801.94064,7.949993,61.377286
╢одл,2014-01-23,8496.365865,6.237791,2.288561
╢одл,2014-03-29,8496.365865,6.237791,88.079718
╢одл,2023-07-06,8496.365865,6.237791,44.810236
╢одл,2017-03-09,8496.507676,6.237791,41.223737
╢одл,2027-10-01,15623.61028,33.664763,93.609536
╢одл,2016-05-24,8496.365865,6.237791,50.019293
╢одл,2017-04-07,8496.383112,13.929633,7.403624
╢одл,2015-08-26,8496.698594,6.237791,5.445867
╢одл,2012-09-22,8496.365865,6.237791,26.884121
╢одл,2015-12-07,8496.365865,6.237791,84.096523
╢одл,2021-04-21,8496.365865,44.317418,19.437095
╢одл,2010-01-10,8496.365865,6.237791,2.754291
╢одл,2027-10-01,8496.365865,63.700087,62.822172
╢одл,2019-04-19,18537.26402,50.058918,29.089093
╢одл,2008-01-01,16971.29893,9.599075,36.030632
╢одл,2025-06-01,8496.365865,6.237791,30.883376
╢одл,2024-05-30,26558.13717,6.240337,51.312489
╢одл,2016-08-21,8496.365865,28.754734,38.914669
╢одл,2020-11-16,16518.68247,6.237791,75.782425
╢одл,2015-10-13,8496.365865,26.730848,51.563891
╢одл,2015-04-03,15550.45547,6.237791,29.286728
╢одл,2014-10-22,8496.365865,40.650366,52.920885
╢одл,2027-10-01,8496.365865,62.878409,50.381218
╢одл,2027-10-01,8496.365865,6.237791,33.769138
╢одл,2008-05-10,8496.365865,6.237791,62.564384
╢одл,2025-03-15,8496.365865,6.240642,73.403324
╢одл,2019-04-22,17556.9167,6.237791,11.231056
╢одл,2025-08-03,17042.00492,6.240709,12.849617
╢одл,2018-02-04,8496.365865,6.237791,18.680736
╢одл,2017-05-26,11892.34668,6.237791,52.267111
╢одл,2022-11-13,17562.74497,6.237791,44.851053
╢одл,2025-05-24,8496.365865,6.237791,10.053569
╢одл,2014-05-31,8496.365865,6.237791,8.047609
╢одл,2009-06-02,16794.49027,6.237791,10.481379
╢одл,2013-02-18,8496.365865,12.553324,44.728633
╢одл,2016-01-22,8496.365865,45.506996,24.750023
╢одл,2027-10-01,12581.66646,60.706946,6.308385
╢одл,2014-11-19,17626.94876,6.237791,28.838398
╢одл,2022-03-29,22515.49866,6.237791,38.945018
╢одл,2022-07-30,17446.70208,67.764521,10.287423
╢одл,2027-10-01,8496.365865,62.375682,0.857918
╢одл,2015-01-20,17281.5945,6.237791,44.916841
╢одл,2027-10-01,17653.30262,27.73215,84.372027
╢одл,2024-03-14,8496.365865,17.842319,58.566925
╢одл,2012-02-18,17672.90914,6.23869,39.429723
╢одл,2020-03-29,8496.365865,29.625727,50.053165
╢одл,2019-02-08,19134.66424,6.237791,54.080244
╢одл,2009-12-06,12999.96085,6.239611,93.120635
╢одл,2011-02-14,22189.2661,40.072093,44.718897
╢одл,2018-07-11,10779.16642,22.992876,27.192218
╢одл,2019-01-12,8496.365865,6.237791,22.569306
╢одл,2015-11-25,8496.365865,44.307256,22.271338
╢одл,2017-03-29,15973.86235,6.237791,52.875703
╢одл,2022-06-14,14066.29257,6.237791,52.293321
╢одл,2022-02-15,8887.088706,6.237791,2.433805
╢одл,2021-08-07,18651.12653,48.471024,41.324461
╢одл,2008-01-01,8496.365865,6.237791,52.348097
╢одл,2014-12-16,8496.365865,6.237791,7.766899
╢одл,2012-04-27,8496.365865,63.480493,78.966531
╢одл,2010-05-02,10371.2698,6.237791,89.713613
╢одл,2013-04-13,17659.80762,6.237791,88.601401
╢одл,2023-11-09,8496.365865,58.758359,82.558776
╢одл,2025-11-05,10477.57886,6.237791,30.103406
╢одл,2021-04-07,8496.737231,44.279951,52.31873
╢одл,2020-12-09,8496.365865,6.237791,23.229464
╢одл,2024-06-29,8496.365865,6.237791,35.795237
╢одл,2018-12-15,10497.72541,6.237791,32.642193
╢одл,2021-12-10,26809.44635,35.385548,61.355175
╢одл,2020-01-06,8496.372498,13.499637,8.449535
╢одл,2011-09-11,17323.27108,37.923408,44.322102
╢одл,2027-10-01,17190.82755,17.359844,14.721668
╢одл,2020-11-13,8496.365865,6.237791,56.504717
╢одл,2027-10-01,8496.365865,51.589701,22.565423
╢одл,2019-01-26,8496.365865,6.237791,76.955397
╢одл,2026-09-27,9360.840404,6.237791,38.305722
╢одл,2025-06-20,8496.365865,6.237791,0.857918
╢одл,2018-01-20,8496.365865,26.004699,8.437702
╢одл,2025-10-28,8496.365865,48.096305,64.41953
╢одл,2014-02-13,8496.365865,35.570001,89.513026
╢одл,2027-10-01,8496.365865,6.237791,9.15722
╢одл,2021-06-20,8496.436511,29.642014,8.041861
╢одл,2019-07-26,8496.365865,66.064595,18.951842
╢одл,2013-12-23,8496.365865,6.237791,14.634564
╢одл,2024-03-30,8496.496866,6.237791,11.807443
╢одл,2019-11-03,8496.365865,8.747697,13.386428
╢одл,2025-09-16,8496.365865,6.237791,72.611023
╢одл,2016-08-29,8496.365865,56.262373,34.939708
╢одл,2008-01-01,24334.73417,6.237791,0.857918
╢одл,2013-03-28,8496.365865,6.237791,55.650111
╢одл,2016-04-10,8496.365865,9.21579,58.685409
╢одл,2023-08-11,14288.81696,56.342788,15.739437
╢одл,2021-07-03,17328.64248,57.01679,71.371345
╢одл,2016-03-10,12377.35227,51.590668,47.69274
╢одл,2013-07-21,13958.15625,39.882087,21.438186
╢одл,2009-01-02,10454.22153,60.476302,62.56214
╢одл,2011-03-29,8496.365865,29.340864,35.784187
╢одл,2027-10-01,8496.365865,6.237791,22.000271
╢одл,2008-01-01,8496.365865,12.015503,89.374775
╢одл,2009-10-26,8496.365865,6.237791,0.857918
╢одл,2017-01-10,8496.365865,6.237791,90.49528
╢одл,2019-07-31,8496.365865,6.237791,19.464188
╢одл,2021-09-03,8496.365865,6.237791,0.857918
╢одл,2027-10-01,8496.365865,6.237791,36.400913
╢одл,2022-08-17,8496.415599,6.237791,10.261795
╢одл,2023-10-17,8496.365865,6.237791,39.784602
╢одл,2020-05-29,8496.365865,9.589889,10.364385
╢одл,2008-01-01,8496.365865,51.805142,59.64854
╢одл,2012-01-29,8496.365865,6.237791,36.254018
╢одл,2027-02-10,8496.365865,36.215598,18.419338
╢одл,2027-04-02,8496.365865,68.660073,41.481822
╢одл,2022-03-26,8496.365865,6.23882,50.017015
╢одл,2010-02-16,8496.365865,50.05795,74.538512
╢одл,2013-06-04,8496.365865,7.064156,9.963507
╢одл,2011-09-08,8496.365865,53.285252,4.984317
╢одл,2020-04-04,8496.365865,6.240066,26.822803
╢одл,2011-04-18,8496.78293,43.970429,43.393518
╢одл,2027-07-30,8496.464982,68.749284,51.774571
╢одл,2026-11-21,23738.95062,6.237791,28.922832
╢одл,2009-10-30,19929.28455,60.501728,42.924144
╢одл,2018-04-13,17328.2668,44.119295,89.481619
╢одл,2012-03-13,26697.71794,9.315787,14.21844
╢одл,2021-01-10,8496.804065,6.237791,19.426299
╢одл,2018-07-23,8496.365865,6.240899,45.000554
╢одл,2022-11-04,8496.365865,6.237791,4.508016
╢одл,2012-01-24,8496.365865,6.237791,85.67702
╢одл,2010-11-12,8496.365865,6.237791,35.993408
╢одл,2027-10-01,17313.93861,6.237791,11.742973
╢одл,2027-10-01,9035.057789,60.689774,49.610508
╢одл,2008-01-01,17042.85986,6.237791,62.755783
╢одл,2019-03-28,28844.4509,44.633757,84.095576
╢одл,2017-02-17,13288.43635,24.603621,89.292883
╢одл,2024-03-14,8496.365865,6.237791,0.857918
╢одл,2021-01-03,8496.640139,29.243182,6.790002
╢одл,2015-08-10,8496.365865,6.237791,36.365722
╢одл,2008-04-05,17042.43149,6.237791,9.674635
╢одл,2013-11-24,8496.546426,6.237791,30.219594
╢одл,2027-10-01,8496.365865,6.237791,70.948158
╢одл,2021-02-13,8496.365865,36.593386,43.452871
╢одл,2024-01-20,25507.02303,38.458387,27.660765
╢одл,2020-01-12,8496.365865,6.237791,90.853902
╢одл,2027-10-01,8496.365865,6.237791,4.592117
╢одл,2023-02-03,13961.2978,6.237791,6.262811
╢одл,2021-10-10,8496.730694,6.306198,44.837455
╢одл,2012-04-05,8496.365865,6.237791,7.858168
╢одл,2016-10-08,8496.365865,6.238487,71.410374
╢одл,2017-02-23,8803.237232,6.237791,47.737225
╢одл,2017-12-18,8496.365865,52.544928,0.857918
╢одл,2017-06-30,8496.365865,25.95383,85.54937
╢одл,2012-07-03,8496.365865,57.823884,43.934503
╢одл,2010-01-29,8496.759562,8.25258,64.729083
╢одл,2013-10-09,8496.365865,38.115771,37.69267
╢одл,2008-01-01,8496.674219,6.237791,85.013446
╢одл,2019-02-24,8496.365865,6.237791,63.296805
╢одл,2009-07-03,9667.782553,6.237791,51.720361
╢одл,2013-06-18,8496.519137,6.237791,0.857918
╢одл,2012-07-23,8496.550913,6.237791,93.182884
╢одл,2019-07-18,17324.7701,6.237791,1.928718
╢одл,2013-05-15,8496.42301,47.731123,48.236406
╢одл,2016-05-04,25571.62698,51.588253,70.974277
╢одл,2015-07-07,18338.83106,8.982697,3.387903
╢одл,2026-10-03,17325.62997,9.001443,39.663458
╢одл,2017-08-01,8496.365865,6.237791,62.578011
╢одл,2008-01-01,8496.365865,6.24087,19.213931
╢одл,2011-06-16,13193.40682,19.598752,22.490246
╢одл,2026-06-29,8496.365865,11.92187,75.220935
╢одл,2024-11-24,8496.365865,17.174358,10.5909
╢одл,2014-04-18,8496.365865,22.724401,4.76461
╢одл,2014-06-22,9329.712851,6.237791,22.042144
╢одл,2008-10-30,8496.365865,6.237791,14.404728
╢одл,2017-03-15,8496.365865,51.588735,21.660818
╢одл,2014-09-19,19275.15372,6.242225,0.857918
╢одл,2021-09-23,8496.365865,6.237791,53.115518
╢одл,2017-03-19,8496.613094,6.237791,45.035251
╢одл,2015-08-25,8496.365865,38.595429,87.277527
╢одл,2013-08-02,17414.49863,6.237791,64.831883
╢одл,2013-04-22,8496.365865,6.237791,23.272048
╢одл,2011-06-01,10468.04616,29.560563,71.429884
╢одл,2017-08-11,19984.41944,6.241319,76.46928
╢одл,2015-10-31,17207.52625,6.237791,10.097728
╢одл,2021-12-28,14524.3317,6.240999,85.873932
╢одл,2027-10-01,8496.77005,6.237791,87.758842
╢одл,2010-02-22,17559.1767,6.237791,35.562285
╢одл,2017-02-11,8496.381407,6.237791,62.568901
╢одл,2010-06-21,8496.365865,6.237791,51.267795
╢одл,2027-10-01,20369.60719,6.237791,63.289403
╢одл,2015-08-03,8496.365865,44.956934,52.065882
╢одл,2012-10-01,17042.75413,6.237791,19.431695
╢одл,2008-01-01,8496.365865,6.237791,63.385159
╢одл,2016-05-10,8496.365865,6.237791,38.012213
╢одл,2016-06-22,8496.365865,6.237791,84.08765
╢одл,2012-05-21,10902.56537,6.237791,64.682686
╢одл,2014-09-24,8496.365865,16.501185,84.374633
╢одл,2013-08-04,17442.51717,49.337943,61.805028
╢одл,2014-05-10,26883.68906,6.237791,92.214677
╢одл,2015-08-30,8496.508981,44.114888,66.039729
╢одл,2010-07-10,10897.00061,6.237791,20.69152
╢одл,2019-05-30,8496.365865,6.237791,60.966185
╢одл,2017-02-06,8496.365865,6.237791,29.048672
╢одл,2010-05-12,8496.624324,31.375951,52.830461
╢одл,2008-10-23,8496.365865,37.887667,62.140728
╢одл,2015-07-18,8496.365865,6.237791,25.974119
╢одл,2010-11-20,21161.48302,16.641682,54.294523
╢одл,2012-02-27,20726.7839,6.237791,0.857918
╢одл,2008-01-01,8496.365865,6.237791,50.019864
╢одл,2008-08-16,8496.365865,6.237791,52.307717
╢одл,2019-01-19,8496.449119,6.237791,49.754414
╢одл,2013-03-29,10440.39471,60.909571,20.99585
╢одл,2009-08-07,8496.365865,6.237791,75.107203
╢одл,2021-04-09,8496.365865,6.237791,40.187622
╢одл,2010-11-12,17682.66943,6.237791,46.01391
╢одл,2008-01-01,8496.365865,61.004354,58.863135
╢одл,2014-09-11,8496.365865,6.237791,0.857918
╢одл,2008-01-01,8496.365865,6.237791,21.605166
╢одл,2015-10-28,19220.45503,6.237791,30.134448
╢одл,2009-03-05,8496.521708,61.166045,29.042888
╢одл,2008-01-01,8496.365865,6.237791,43.373902
╢одл,2027-01-11,10563.34159,6.237791,56.239008
╢одл,2027-06-20,8496.365865,6.237791,52.47734
╢одл,2025-05-16,18680.9084,7.872344,13.964953
╢одл,2008-01-01,28844.4509,44.57781,43.814112
╢одл,2017-02-06,8496.365865,6.237791,22.577229
╢одл,2022-06-14,8496.365865,26.508988,40.99542
╢одл,2010-05-03,17368.01447,6.237791,79.000593
╢одл,2017-05-05,8496.365865,44.323879,55.451134
╢одл,2012-04-22,8496.365865,65.017642,9.254388
╢одл,2018-06-27,8496.365865,28.040772,84.352414
╢одл,2008-01-01,8496.365865,69.150286,9.467805
╢одл,2018-07-20,10522.9118,6.237791,36.407869
╢одл,2023-06-05,9094.249031,6.237791,4.63824
